Year,Q&A,수식,QNA
2023,"Q111 식품제조업에 사용되는 농산물 중 대한민국약전을 따르는 식약공용농산물은 대한민국 약전에 제시된 잔류농약 항목만 시험 확인하면 되나요?
농산물의 잔류농약은 「대한민국약전」및 「대한민국약전외한약(생약)규격집」 각 조의 기준규격 중 순도시험 항에 설정된 잔류농약 기준을 따릅니다.
참고로, 숙지황, 당귀, 복령은 「대한민국약전」의약품각조 제2부에 수재되어 있으며, 의약품 각조의 잔류농약 항목에 따라 시험하시면 됩니다.
- 만일 공정서 각 조의 잔류농약 항에 기준이 설정되지 않은 농약이 검출된 경우 「대한민국약전」 생약시험법 중 다. 잔류농약 18) 판정항 나)에 따라 적부를 판정하시면 됩니다.","2023 Q111 식품제조업에 사용되는 농산물 중 대한민국약전을 따르는 식약공용농산물은 대한민국 약전에 제시된 잔류농약 항목만 시험 확인하면 되나요?
농산물의 잔류농약은 「대한민국약전」및 「대한민국약전외한약(생약)규격집」 각 조의 기준규격 중 순도시험 항에 설정된 잔류농약 기준을 따릅니다.
참고로, 숙지황, 당귀, 복령은 「대한민국약전」의약품각조 제2부에 수재되어 있으며, 의약품 각조의 잔류농약 항목에 따라 시험하시면 됩니다.
- 만일 공정서 각 조의 잔류농약 항에 기준이 설정되지 않은 농약이 검출된 경우 「대한민국약전」 생약시험법 중 다. 잔류농약 18) 판정항 나)에 따라 적부를 판정하시면 됩니다.","2023 Q111 식품제조업에 사용되는 농산물 중 대한민국약전을 따르는 식약공용농산물은 대한민국 약전에 제시된 잔류농약 항목만 시험 확인하면 되나요?
농산물의 잔류농약은 「대한민국약전」및 「대한민국약전외한약(생약)규격집」 각 조의 기준규격 중 순도시험 항에 설정된 잔류농약 기준을 따릅니다.
참고로, 숙지황, 당귀, 복령은 「대한민국약전」의약품각조 제2부에 수재되어 있으며, 의약품 각조의 잔류농약 항목에 따라 시험하시면 됩니다.
- 만일 공정서 각 조의 잔류농약 항에 기준이 설정되지 않은 농약이 검출된 경우 「대한민국약전」 생약시험법 중 다. 잔류농약 18) 판정항 나)에 따라 적부를 판정하시면 됩니다."
2023,"Q112 기존한약서에 수재된 품목의 처방량을 도량형 등 환산기준을 바탕으로 분량 계산시 소수점 이하 자리수 설정은 어떻게 해야 하나요?
한약서에 기재된 도량형 등의 환산 기준은 「한약(생약)제제 등의 품목허가 ·신고에 관한 규정」 [별표 1] 한약(생약)제제의 제출자료 '유의사항 2. 한약제제의 주성분 및 함량 검토기준'에서 정한 '도량형 등 환산기준'을 따르며, 이를 바탕으로 복용량에 맞춰 사칙연산 계산 시 소수점 이하 자릿수는 품질관리가 가능한 범위 내에서 실측통계치를 고려하여 정하시면 됩니다.","2023 Q112 기존한약서에 수재된 품목의 처방량을 도량형 등 환산기준을 바탕으로 분량 계산시 소수점 이하 자리수 설정은 어떻게 해야 하나요?
한약서에 기재된 도량형 등의 환산 기준은 「한약(생약)제제 등의 품목허가 ·신고에 관한 규정」 [별표 1] 한약(생약)제제의 제출자료 '유의사항 2. 한약제제의 주성분 및 함량 검토기준'에서 정한 '도량형 등 환산기준'을 따르며, 이를 바탕으로 복용량에 맞춰 사칙연산 계산 시 소수점 이하 자릿수는 품질관리가 가능한 범위 내에서 실측통계치를 고려하여 정하시면 됩니다.","2023 Q112 기존한약서에 수재된 품목의 처방량을 도량형 등 환산기준을 바탕으로 분량 계산시 소수점 이하 자리수 설정은 어떻게 해야 하나요?
한약서에 기재된 도량형 등의 환산 기준은 「한약(생약)제제 등의 품목허가 ·신고에 관한 규정」 [별표 1] 한약(생약)제제의 제출자료 '유의사항 2. 한약제제의 주성분 및 함량 검토기준'에서 정한 '도량형 등 환산기준'을 따르며, 이를 바탕으로 복용량에 맞춰 사칙연산 계산 시 소수점 이하 자릿수는 품질관리가 가능한 범위 내에서 실측통계치를 고려하여 정하시면 됩니다."
2023,"Q113 생약 규격시험시 정량시 환산한 건조물인 경우 건조감량 시험항목이 별도로 있으며, 정량시 건조물인 경우 건조감량 시험항목이 없습니다. 정량시 건조물인 경우, 별도로 검체를 건조하지 않고 함량 시험을 해도 되나요?
현재 「대한민국약전」 통칙 1.31. 에 따르면 '검체에서 「건조하여」라고 기재되어 있을 때는 그 의약품각조의 건조감량 항과 같은 조건으로 건조함을 말한다'라고 기재되어 있습니다.
- 따라서, 각조에 건조감량 항이 설정되어 있는 품목의 경우 각조 건조감량 기준에 따라 실험하여야 하며,
- 건조감량 항이 별도로 설정되어 있지 않은 생약(한약)은 「대한민국약전」일반시험법 30. 생약시험법 중 건조감량항에 따라 시험한 후 정량법에 적용하여야 됩니다.","2023 Q113 생약 규격시험시 정량시 환산한 건조물인 경우 건조감량 시험항목이 별도로 있으며, 정량시 건조물인 경우 건조감량 시험항목이 없습니다. 정량시 건조물인 경우, 별도로 검체를 건조하지 않고 함량 시험을 해도 되나요?
현재 「대한민국약전」 통칙 1.31. 에 따르면 '검체에서 「건조하여」라고 기재되어 있을 때는 그 의약품각조의 건조감량 항과 같은 조건으로 건조함을 말한다'라고 기재되어 있습니다.
- 따라서, 각조에 건조감량 항이 설정되어 있는 품목의 경우 각조 건조감량 기준에 따라 실험하여야 하며,
- 건조감량 항이 별도로 설정되어 있지 않은 생약(한약)은 「대한민국약전」일반시험법 30. 생약시험법 중 건조감량항에 따라 시험한 후 정량법에 적용하여야 됩니다.","2023 Q113 생약 규격시험시 정량시 환산한 건조물인 경우 건조감량 시험항목이 별도로 있으며, 정량시 건조물인 경우 건조감량 시험항목이 없습니다. 정량시 건조물인 경우, 별도로 검체를 건조하지 않고 함량 시험을 해도 되나요?
현재 「대한민국약전」 통칙 1.31. 에 따르면 '검체에서 「건조하여」라고 기재되어 있을 때는 그 의약품각조의 건조감량 항과 같은 조건으로 건조함을 말한다'라고 기재되어 있습니다.
- 따라서, 각조에 건조감량 항이 설정되어 있는 품목의 경우 각조 건조감량 기준에 따라 실험하여야 하며,
- 건조감량 항이 별도로 설정되어 있지 않은 생약(한약)은 「대한민국약전」일반시험법 30. 생약시험법 중 건조감량항에 따라 시험한 후 정량법에 적용하여야 됩니다."
2023,"Q114 생약제제 특정미생물시험을 진행했을 때 Mannitol Salt Agar(MSA)에서 균의 증식이 확인되는 제품이 있어 약 1년간 동정시험(16S rRNA Sequencing)을 통해 검출되는 군이 황색포도상구균이 아님을 확인하고 제품을 출하해 왔습니다. 이에 자사시험 결과를 바탕으로 동정시험을 실시하지 않고 특정 미생물시험 적합여부 판정이 가능한지 문의드립니다.
「대한민국약전」 일반시험법 13. 미생물한도시험법에서 정하고 있는 특정미생물시험(대장균, 살모넬라, 녹농균, 황색포도상구균)의 판정기준은 다음과 같습니다.
1 대장균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
2 살모넬라: 충분히 증식한 빨간색집락이 인정될 때에는 중심부에 흑점의 유무에 관계없이 양성으로 의심하고 동정시험으로 확인한다.
3 녹농균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
4 황색포도상구균: 노란색의 띠로 둘러싼 노란색 또는 흰색집락의 증식이 인정될 때 양성으로 의심하고 동정시험으로 확인한다.
문의하산황색포도상구균'의 경우 언급하신 '노란색 원형의 군집'뿐 아니라, '노란색의 띠로 둘러싼 노란색 또는 흰색 집락'의 증식이 인정될 경우 동정시험으로 확인하도록 하고 있음을 알려드리오니 업무에 참고하시기 바랍니다.","2023 Q114 생약제제 특정미생물시험을 진행했을 때 Mannitol Salt Agar(MSA)에서 균의 증식이 확인되는 제품이 있어 약 1년간 동정시험(16S rRNA Sequencing)을 통해 검출되는 군이 황색포도상구균이 아님을 확인하고 제품을 출하해 왔습니다. 이에 자사시험 결과를 바탕으로 동정시험을 실시하지 않고 특정 미생물시험 적합여부 판정이 가능한지 문의드립니다.
「대한민국약전」 일반시험법 13. 미생물한도시험법에서 정하고 있는 특정미생물시험(대장균, 살모넬라, 녹농균, 황색포도상구균)의 판정기준은 다음과 같습니다.
1 대장균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
2 살모넬라: 충분히 증식한 빨간색집락이 인정될 때에는 중심부에 흑점의 유무에 관계없이 양성으로 의심하고 동정시험으로 확인한다.
3 녹농균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
4 황색포도상구균: 노란색의 띠로 둘러싼 노란색 또는 흰색집락의 증식이 인정될 때 양성으로 의심하고 동정시험으로 확인한다.
문의하산황색포도상구균'의 경우 언급하신 '노란색 원형의 군집'뿐 아니라, '노란색의 띠로 둘러싼 노란색 또는 흰색 집락'의 증식이 인정될 경우 동정시험으로 확인하도록 하고 있음을 알려드리오니 업무에 참고하시기 바랍니다.","2023 Q114 생약제제 특정미생물시험을 진행했을 때 Mannitol Salt Agar(MSA)에서 균의 증식이 확인되는 제품이 있어 약 1년간 동정시험(16S rRNA Sequencing)을 통해 검출되는 군이 황색포도상구균이 아님을 확인하고 제품을 출하해 왔습니다. 이에 자사시험 결과를 바탕으로 동정시험을 실시하지 않고 특정 미생물시험 적합여부 판정이 가능한지 문의드립니다.
「대한민국약전」 일반시험법 13. 미생물한도시험법에서 정하고 있는 특정미생물시험(대장균, 살모넬라, 녹농균, 황색포도상구균)의 판정기준은 다음과 같습니다.
1 대장균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
2 살모넬라: 충분히 증식한 빨간색집락이 인정될 때에는 중심부에 흑점의 유무에 관계없이 양성으로 의심하고 동정시험으로 확인한다.
3 녹농균: 집락의 증식이 인정될 때에는 양성으로 의심하고 동정시험으로 확인한다.
4 황색포도상구균: 노란색의 띠로 둘러싼 노란색 또는 흰색집락의 증식이 인정될 때 양성으로 의심하고 동정시험으로 확인한다.
문의하산황색포도상구균'의 경우 언급하신 '노란색 원형의 군집'뿐 아니라, '노란색의 띠로 둘러싼 노란색 또는 흰색 집락'의 증식이 인정될 경우 동정시험으로 확인하도록 하고 있음을 알려드리오니 업무에 참고하시기 바랍니다."
2023,"Q115 일반의약품 생약성분 제제의 원료약품 및 분량, 제조방법 변경에 따른 생물학적동등성시험 대신 비교용출시험을 할 경우, 의약품동등성시험 진행 시 대조약으로 공고대조약을 사용해야 하는 지, 현 위탁 제품을 사용해야 하는지 아니면 둘 다 대조약으로써 사용 가능한 것인지 문의드립니다.
「의약품동등성시험기준」 제3조의2(대조약 선정기준 등) 제4항제2호에 따라 변경 수준이 생물학적동등성시험 실시 대상인 경우, 같은 조 제1항에 따른 의약품을 대조약으로 사용하여야 합니다.","2023 Q115 일반의약품 생약성분 제제의 원료약품 및 분량, 제조방법 변경에 따른 생물학적동등성시험 대신 비교용출시험을 할 경우, 의약품동등성시험 진행 시 대조약으로 공고대조약을 사용해야 하는 지, 현 위탁 제품을 사용해야 하는지 아니면 둘 다 대조약으로써 사용 가능한 것인지 문의드립니다.
「의약품동등성시험기준」 제3조의2(대조약 선정기준 등) 제4항제2호에 따라 변경 수준이 생물학적동등성시험 실시 대상인 경우, 같은 조 제1항에 따른 의약품을 대조약으로 사용하여야 합니다.","2023 Q115 일반의약품 생약성분 제제의 원료약품 및 분량, 제조방법 변경에 따른 생물학적동등성시험 대신 비교용출시험을 할 경우, 의약품동등성시험 진행 시 대조약으로 공고대조약을 사용해야 하는 지, 현 위탁 제품을 사용해야 하는지 아니면 둘 다 대조약으로써 사용 가능한 것인지 문의드립니다.
「의약품동등성시험기준」 제3조의2(대조약 선정기준 등) 제4항제2호에 따라 변경 수준이 생물학적동등성시험 실시 대상인 경우, 같은 조 제1항에 따른 의약품을 대조약으로 사용하여야 합니다."
2023,"Q116 의약품용 한약재 수입 가이드라인 관련, 한약재 수입업무, 검사는 기존 수입 허가증 있던 회사만 가능한 지, 일반 무역회사도 가능한 지 문의드립니다.
의약품(한약재)을 완제품으로 수입하여 한의원 등에 판매하고자 하는 경우, 「약사법」 제42조에 따라 「의약품 등의 제조업 및 수입자의 시설기준령」(대통령령)에 따른 시설을 갖추어 수입업 신고를 득하고, 「약사법」제42조 및 「의약품 등의 안전에 관한 규칙」 제4조 또는 제5조에 따라 수입하고자 하는 품목에 대해 수입 품목 허가(신고)를 받아야 합니다.
이와 별도로, 품목허가를 가진 의약품(한약재) GMP 업체는 자사 허가품목의 제조를 위한 원료한약재를 별도의 수입업 신고, 수입품목허가(신고) 없이 수입할 수 있으며,
- 이때, 의약품(한약재) GMP 업체와의 계약 등을 통해 수입 절차를 대행하는 경우 역시 별도의 수입업 신고, 수입품목허가(신고)는 필수사항이 아님을 알려드립니다.","2023 Q116 의약품용 한약재 수입 가이드라인 관련, 한약재 수입업무, 검사는 기존 수입 허가증 있던 회사만 가능한 지, 일반 무역회사도 가능한 지 문의드립니다.
의약품(한약재)을 완제품으로 수입하여 한의원 등에 판매하고자 하는 경우, 「약사법」 제42조에 따라 「의약품 등의 제조업 및 수입자의 시설기준령」(대통령령)에 따른 시설을 갖추어 수입업 신고를 득하고, 「약사법」제42조 및 「의약품 등의 안전에 관한 규칙」 제4조 또는 제5조에 따라 수입하고자 하는 품목에 대해 수입 품목 허가(신고)를 받아야 합니다.
이와 별도로, 품목허가를 가진 의약품(한약재) GMP 업체는 자사 허가품목의 제조를 위한 원료한약재를 별도의 수입업 신고, 수입품목허가(신고) 없이 수입할 수 있으며,
- 이때, 의약품(한약재) GMP 업체와의 계약 등을 통해 수입 절차를 대행하는 경우 역시 별도의 수입업 신고, 수입품목허가(신고)는 필수사항이 아님을 알려드립니다.","2023 Q116 의약품용 한약재 수입 가이드라인 관련, 한약재 수입업무, 검사는 기존 수입 허가증 있던 회사만 가능한 지, 일반 무역회사도 가능한 지 문의드립니다.
의약품(한약재)을 완제품으로 수입하여 한의원 등에 판매하고자 하는 경우, 「약사법」 제42조에 따라 「의약품 등의 제조업 및 수입자의 시설기준령」(대통령령)에 따른 시설을 갖추어 수입업 신고를 득하고, 「약사법」제42조 및 「의약품 등의 안전에 관한 규칙」 제4조 또는 제5조에 따라 수입하고자 하는 품목에 대해 수입 품목 허가(신고)를 받아야 합니다.
이와 별도로, 품목허가를 가진 의약품(한약재) GMP 업체는 자사 허가품목의 제조를 위한 원료한약재를 별도의 수입업 신고, 수입품목허가(신고) 없이 수입할 수 있으며,
- 이때, 의약품(한약재) GMP 업체와의 계약 등을 통해 수입 절차를 대행하는 경우 역시 별도의 수입업 신고, 수입품목허가(신고)는 필수사항이 아님을 알려드립니다."
2023,"Q117 KHP에 설정된 인삼40%에탄올건조엑스 정량법을 변경하여 허가 신청을 할 때 밸리데이션 자료를 제출하면 되나요?
공정서 수재 품목의 시험방법을 자사시험법으로 변경하여 적용하고자 하는 경우, 품목허가(신고) 시 기준 및 시험방법을 자사기준(별규)로 신청하고, 「대한민국약전」 '의약품등 시험방법 밸리데이션 가이드라인'에 따른 시험방법 밸리데이션자료 등을 구비하여 제출하시면 됩니다.","2023 Q117 KHP에 설정된 인삼40%에탄올건조엑스 정량법을 변경하여 허가 신청을 할 때 밸리데이션 자료를 제출하면 되나요?
공정서 수재 품목의 시험방법을 자사시험법으로 변경하여 적용하고자 하는 경우, 품목허가(신고) 시 기준 및 시험방법을 자사기준(별규)로 신청하고, 「대한민국약전」 '의약품등 시험방법 밸리데이션 가이드라인'에 따른 시험방법 밸리데이션자료 등을 구비하여 제출하시면 됩니다.","2023 Q117 KHP에 설정된 인삼40%에탄올건조엑스 정량법을 변경하여 허가 신청을 할 때 밸리데이션 자료를 제출하면 되나요?
공정서 수재 품목의 시험방법을 자사시험법으로 변경하여 적용하고자 하는 경우, 품목허가(신고) 시 기준 및 시험방법을 자사기준(별규)로 신청하고, 「대한민국약전」 '의약품등 시험방법 밸리데이션 가이드라인'에 따른 시험방법 밸리데이션자료 등을 구비하여 제출하시면 됩니다."
2023,"Q118 동일 업체가 1공장(완제의약품 GMP 제조소)과 2공장(한약재 GMP 제조소)을 보유한 경우, 2공장에서 생약의 출하 승인을 위한 품질관리시험을 1공장으로 위탁하여 시험을 진행하고 출하 승인된 생약이 1공장으로 입고되었을 때, 1공장에서 입고를 위한 품질관리 시험을 추가로 실시해야 하나요?
「의약품 등의 안전에 관한 규칙」 제43조제5호에 ""원료 및 자재의 입고부터 완제품의 출고에 이르기까지 필요한 시험검사 또는 검정을 철저히 해야 한다""고 규정하고 있고, 동 규칙 [별표 1] 제7.1호(시험관리)나목에 ""원자재, 반제품 및 완제품은 적합판정이 된 것만을 사용하거나 출하하여야 한다.""고 규정하고 있습니다.
- 따라서, 원료약품(한약재) 입고 시 필요한 시험검사 또는 검정을 철저히 하고, 적합판정된 것을 사용해야 할 것입니다.
다만, 동 규칙 [별표 1] 7.1 시험관리 다목에서 ""원자재의 품질이 계속적으로 균질하여 시험성적에 충분한 신뢰성이 보증되는 경우에는 절차와 기준을 문서로 정하여 입고될 때마다 필요 항목만 검사할 수 있다 . 다만, 확인시험 및 육안검사는 반드시 하여야 하며, 정기적으로 모든 항목을 시험하여야 한다.""고 규정하고 있으므로,
- 원료약품 공급자 평가결과, 원료약품 시험 검사 결과 등을 종합적으로 검토하여 귀하의 제조소가 공급자로부터 공급받고 있는 원료약품의 품질이 계속적으로 균질하다는 것이 충분히 입증되는 경우에 한해 필요 항목만 검사할 수 있음을 알려드립니다.","2023 Q118 동일 업체가 1공장(완제의약품 GMP 제조소)과 2공장(한약재 GMP 제조소)을 보유한 경우, 2공장에서 생약의 출하 승인을 위한 품질관리시험을 1공장으로 위탁하여 시험을 진행하고 출하 승인된 생약이 1공장으로 입고되었을 때, 1공장에서 입고를 위한 품질관리 시험을 추가로 실시해야 하나요?
「의약품 등의 안전에 관한 규칙」 제43조제5호에 ""원료 및 자재의 입고부터 완제품의 출고에 이르기까지 필요한 시험검사 또는 검정을 철저히 해야 한다""고 규정하고 있고, 동 규칙 [별표 1] 제7.1호(시험관리)나목에 ""원자재, 반제품 및 완제품은 적합판정이 된 것만을 사용하거나 출하하여야 한다.""고 규정하고 있습니다.
- 따라서, 원료약품(한약재) 입고 시 필요한 시험검사 또는 검정을 철저히 하고, 적합판정된 것을 사용해야 할 것입니다.
다만, 동 규칙 [별표 1] 7.1 시험관리 다목에서 ""원자재의 품질이 계속적으로 균질하여 시험성적에 충분한 신뢰성이 보증되는 경우에는 절차와 기준을 문서로 정하여 입고될 때마다 필요 항목만 검사할 수 있다 . 다만, 확인시험 및 육안검사는 반드시 하여야 하며, 정기적으로 모든 항목을 시험하여야 한다.""고 규정하고 있으므로,
- 원료약품 공급자 평가결과, 원료약품 시험 검사 결과 등을 종합적으로 검토하여 귀하의 제조소가 공급자로부터 공급받고 있는 원료약품의 품질이 계속적으로 균질하다는 것이 충분히 입증되는 경우에 한해 필요 항목만 검사할 수 있음을 알려드립니다.","2023 Q118 동일 업체가 1공장(완제의약품 GMP 제조소)과 2공장(한약재 GMP 제조소)을 보유한 경우, 2공장에서 생약의 출하 승인을 위한 품질관리시험을 1공장으로 위탁하여 시험을 진행하고 출하 승인된 생약이 1공장으로 입고되었을 때, 1공장에서 입고를 위한 품질관리 시험을 추가로 실시해야 하나요?
「의약품 등의 안전에 관한 규칙」 제43조제5호에 ""원료 및 자재의 입고부터 완제품의 출고에 이르기까지 필요한 시험검사 또는 검정을 철저히 해야 한다""고 규정하고 있고, 동 규칙 [별표 1] 제7.1호(시험관리)나목에 ""원자재, 반제품 및 완제품은 적합판정이 된 것만을 사용하거나 출하하여야 한다.""고 규정하고 있습니다.
- 따라서, 원료약품(한약재) 입고 시 필요한 시험검사 또는 검정을 철저히 하고, 적합판정된 것을 사용해야 할 것입니다.
다만, 동 규칙 [별표 1] 7.1 시험관리 다목에서 ""원자재의 품질이 계속적으로 균질하여 시험성적에 충분한 신뢰성이 보증되는 경우에는 절차와 기준을 문서로 정하여 입고될 때마다 필요 항목만 검사할 수 있다 . 다만, 확인시험 및 육안검사는 반드시 하여야 하며, 정기적으로 모든 항목을 시험하여야 한다.""고 규정하고 있으므로,
- 원료약품 공급자 평가결과, 원료약품 시험 검사 결과 등을 종합적으로 검토하여 귀하의 제조소가 공급자로부터 공급받고 있는 원료약품의 품질이 계속적으로 균질하다는 것이 충분히 입증되는 경우에 한해 필요 항목만 검사할 수 있음을 알려드립니다."
2023,"Q119 펠라고니움시도이데스 생약제제(정제)에 대한 품목허가 이후애는 자체적으로 벤조피렌 관리계획을 수립하여 관리하도록 되어 있는데, 매 로트 분석을 하는 대신 주기적 관리로 가능한 지, 출하 전 제품에서만 관리하면 되는 지 문의드립니다.
자사의 벤조피렌 관리계획 수립에 관한 것으로, 과학적 근거를 바탕으로 관리기준에 대한 세부절차는 자체 설정한 기준서(SOP)에 따라 운영하시면 됩니다.
- 참고로, 벤조피렌 노출안전역(MOE) 평가는 완제의약품의 벤조피렌 시험결과로 평가하는 것을 원칙으로 하나, 원료사의 원료의약품에 대한 벤조피렌 노출안전역(MOE)을 평가함으로써 갈음할 수 있음을 알려드립니다.","2023 Q119 펠라고니움시도이데스 생약제제(정제)에 대한 품목허가 이후애는 자체적으로 벤조피렌 관리계획을 수립하여 관리하도록 되어 있는데, 매 로트 분석을 하는 대신 주기적 관리로 가능한 지, 출하 전 제품에서만 관리하면 되는 지 문의드립니다.
자사의 벤조피렌 관리계획 수립에 관한 것으로, 과학적 근거를 바탕으로 관리기준에 대한 세부절차는 자체 설정한 기준서(SOP)에 따라 운영하시면 됩니다.
- 참고로, 벤조피렌 노출안전역(MOE) 평가는 완제의약품의 벤조피렌 시험결과로 평가하는 것을 원칙으로 하나, 원료사의 원료의약품에 대한 벤조피렌 노출안전역(MOE)을 평가함으로써 갈음할 수 있음을 알려드립니다.","2023 Q119 펠라고니움시도이데스 생약제제(정제)에 대한 품목허가 이후애는 자체적으로 벤조피렌 관리계획을 수립하여 관리하도록 되어 있는데, 매 로트 분석을 하는 대신 주기적 관리로 가능한 지, 출하 전 제품에서만 관리하면 되는 지 문의드립니다.
자사의 벤조피렌 관리계획 수립에 관한 것으로, 과학적 근거를 바탕으로 관리기준에 대한 세부절차는 자체 설정한 기준서(SOP)에 따라 운영하시면 됩니다.
- 참고로, 벤조피렌 노출안전역(MOE) 평가는 완제의약품의 벤조피렌 시험결과로 평가하는 것을 원칙으로 하나, 원료사의 원료의약품에 대한 벤조피렌 노출안전역(MOE)을 평가함으로써 갈음할 수 있음을 알려드립니다."
2023,"Q120 대한민국약전외한약(생약)규격집 수재 된 생약의 확인시험(TLC)에 대해 점적량이 미 기재되어 있는 경우, 점적량을 임의로 설정하여 시험진행 해야하는데 표준액과 검액의 점적량을 달리 설정해도 되는지, 점적량 설정에 대해 별도의 MV를 해야 하는지 문의드립니다.
「대한민국약전외한약(생약)규격집」에 수재된 생약시험법중 확인시험법은 '한약(생약)제제'에 함유된 각 생약을 확인하는 시험법입니다.
- 문의하신 바와 같이 '녹용'의 확인시험법에는 검액 및 표준액의 점적량이 별도로 규정되어 있지 않으나,
- 시험목적을 고려하였을 때, 표준액에서 확인되는 특이반점 이 검액에서 확인될 수 있도록 적당량의 점적량을 설정하여 시험을 수행하시면 무방하겠습니다.","2023 Q120 대한민국약전외한약(생약)규격집 수재 된 생약의 확인시험(TLC)에 대해 점적량이 미 기재되어 있는 경우, 점적량을 임의로 설정하여 시험진행 해야하는데 표준액과 검액의 점적량을 달리 설정해도 되는지, 점적량 설정에 대해 별도의 MV를 해야 하는지 문의드립니다.
「대한민국약전외한약(생약)규격집」에 수재된 생약시험법중 확인시험법은 '한약(생약)제제'에 함유된 각 생약을 확인하는 시험법입니다.
- 문의하신 바와 같이 '녹용'의 확인시험법에는 검액 및 표준액의 점적량이 별도로 규정되어 있지 않으나,
- 시험목적을 고려하였을 때, 표준액에서 확인되는 특이반점 이 검액에서 확인될 수 있도록 적당량의 점적량을 설정하여 시험을 수행하시면 무방하겠습니다.","2023 Q120 대한민국약전외한약(생약)규격집 수재 된 생약의 확인시험(TLC)에 대해 점적량이 미 기재되어 있는 경우, 점적량을 임의로 설정하여 시험진행 해야하는데 표준액과 검액의 점적량을 달리 설정해도 되는지, 점적량 설정에 대해 별도의 MV를 해야 하는지 문의드립니다.
「대한민국약전외한약(생약)규격집」에 수재된 생약시험법중 확인시험법은 '한약(생약)제제'에 함유된 각 생약을 확인하는 시험법입니다.
- 문의하신 바와 같이 '녹용'의 확인시험법에는 검액 및 표준액의 점적량이 별도로 규정되어 있지 않으나,
- 시험목적을 고려하였을 때, 표준액에서 확인되는 특이반점 이 검액에서 확인될 수 있도록 적당량의 점적량을 설정하여 시험을 수행하시면 무방하겠습니다."
2023,"Q121 가정에서 처방받은 마약성 진통제(패치와 설하정) 중 사용하지 못하고 남은 마약류 페기방법 문의드립니다.
우리 처는 사용하지 못하고 남은 의료용 마약류로 인한 오남용이나 불법유통을 방지하기 위해 약국을 통한 반납 및 전담업체를 통한 폐기 등을 내용으로 하는 ""가정 내 의료용 마약류 수거·폐기""시범사업을 실시 중에 있습니다.
아직까지는 예산 등의 한계로 일부 약국에 한정하여 사업 중이며, 예산, 인력 확보를 통해 전국 단위 사업으로 확대를 추진할 계획이니, 이점 양해 있으시기 바랍니다.
참고로, 귀하께서 소지하신 마약류에 대해서는 관할 보건소에 반납하여 폐기될 수 있도록 조치하여주시기 바랍니다.","2023 Q121 가정에서 처방받은 마약성 진통제(패치와 설하정) 중 사용하지 못하고 남은 마약류 페기방법 문의드립니다.
우리 처는 사용하지 못하고 남은 의료용 마약류로 인한 오남용이나 불법유통을 방지하기 위해 약국을 통한 반납 및 전담업체를 통한 폐기 등을 내용으로 하는 ""가정 내 의료용 마약류 수거·폐기""시범사업을 실시 중에 있습니다.
아직까지는 예산 등의 한계로 일부 약국에 한정하여 사업 중이며, 예산, 인력 확보를 통해 전국 단위 사업으로 확대를 추진할 계획이니, 이점 양해 있으시기 바랍니다.
참고로, 귀하께서 소지하신 마약류에 대해서는 관할 보건소에 반납하여 폐기될 수 있도록 조치하여주시기 바랍니다.","2023 Q121 가정에서 처방받은 마약성 진통제(패치와 설하정) 중 사용하지 못하고 남은 마약류 페기방법 문의드립니다.
우리 처는 사용하지 못하고 남은 의료용 마약류로 인한 오남용이나 불법유통을 방지하기 위해 약국을 통한 반납 및 전담업체를 통한 폐기 등을 내용으로 하는 ""가정 내 의료용 마약류 수거·폐기""시범사업을 실시 중에 있습니다.
아직까지는 예산 등의 한계로 일부 약국에 한정하여 사업 중이며, 예산, 인력 확보를 통해 전국 단위 사업으로 확대를 추진할 계획이니, 이점 양해 있으시기 바랍니다.
참고로, 귀하께서 소지하신 마약류에 대해서는 관할 보건소에 반납하여 폐기될 수 있도록 조치하여주시기 바랍니다."
